datetime,observation,forecast_lower_95,forecast_lower_50,forecast_median,forecast_upper_50,forecast_upper_95,analysis_lower_95,analysis_lower_50,analysis_median,analysis_upper_50,analysis_upper_95,K,P_f,P_a
2026-04-22,NA,0.7022538565793528,1.6447455185762414,2.183376386244229,2.5766548332498997,3.537610872404668,0.7022538565793528,1.6447455185762414,2.183376386244229,2.5766548332498997,3.537610872404668,0,0.53348599193369906,0.53348599193369906
2026-04-23,NA,0.6318855142699149,1.7865332686693551,2.1973509847594594,2.585894130838074,3.593924529045186,0.6318855142699149,1.7865332686693551,2.1973509847594594,2.585894130838074,3.593924529045186,0,0.5286492911930608,0.5286492911930608
2026-04-24,NA,0.749661221608565,1.8808820311548327,2.3877498423167856,2.717808449977345,3.1259297358089033,0.749661221608565,1.8808820311548327,2.3877498423167856,2.717808449977345,3.1259297358089033,0,0.4757630129291071,0.4757630129291071
2026-04-25,NA,0.7412158046591739,1.6513501457726267,2.0673296288050964,2.5297354371675116,3.335362029895712,0.7412158046591739,1.6513501457726267,2.0673296288050964,2.5297354371675116,3.335362029895712,0,0.4324500911643414,0.4324500911643414
2026-04-26,NA,0.7160562546209721,1.5052844018816955,2.1555349597666607,2.4874501007152876,3.376117905449665,0.7160562546209721,1.5052844018816955,2.1555349597666607,2.4874501007152876,3.376117905449665,0,0.5192189658414557,0.5192189658414557
2026-04-27,NA,0.5922501680841978,1.637504599469839,1.9839315602642953,2.5963778890382185,3.52311851665802,0.5922501680841978,1.637504599469839,1.9839315602642953,2.5963778890382185,3.52311851665802,0,0.5483220275586586,0.5483220275586586
2026-04-28,NA,0.8775007399569688,1.752803642053971,2.2582618765022833,2.448072355694027,3.4652798346678013,0.8775007399569688,1.752803642053971,2.2582618765022833,2.448072355694027,3.4652798346678013,0,0.41237591590243977,0.41237591590243977
2026-04-29,NA,1.0150195102096098,1.6225770786087472,2.127439635202016,2.3315337872932385,3.038660131967022,1.0150195102096098,1.6225770786087472,2.127439635202016,2.3315337872932385,3.038660131967022,0,0.26284218127582676,0.26284218127582676
2026-04-30,NA,0.9025882666511038,1.6265114054068424,2.142572019172437,2.6509354310782136,3.2108571630810823,0.9025882666511038,1.6265114054068424,2.142572019172437,2.6509354310782136,3.2108571630810823,0,0.39356363199647754,0.39356363199647754
2026-05-01,NA,0.918115560187008,1.8131408738544386,2.1215003166679844,2.779489069964072,3.6759696266184783,0.918115560187008,1.8131408738544386,2.1215003166679844,2.779489069964072,3.6759696266184783,0,0.5231664493263737,0.5231664493263737
